522, 181, 0, 535, 264, -4, 575, 337, -8, 602, 395, -13, 603, 442, -15, 669, 321, -1, 667, 311, 1, 646, 298, 0, 629, 292, -3, 689, 277, -3, 687, 273, 8, 663, 264, 7, 640, 257, 1, 693, 229, -4, 694, 231, 3, 673, 225, 7, 648, 219, 5, 685, 184, -5, 690, 192, 0, 669, 189, 10, 648, 184, 16
407, 141, 0, 463, 231, -23, 489, 307, -66, 490, 367, -102, 486, 435, -133, 425, 296, -156, 543, 274, -192, 529, 244, -174, 495, 242, -160, 415, 233, -171, 558, 219, -203, 526, 193, -164, 488, 195, -144, 418, 175, -183, 550, 165, -206, 517, 145, -161, 481, 146, -140, 429, 127, -198, 529, 118, -215, 509, 112, -200, 475, 113, -197
410, 118, 0, 438, 216, 1, 486, 296, -7, 516, 362, -15, 518, 415, -20, 574, 275, -15, 642, 254, -12, 613, 240, -6, 580, 244, -4, 587, 217, -23, 644, 207, -9, 614, 199, 1, 581, 199, 2, 589, 157, -28, 643, 159, -14, 614, 153, 2, 580, 150, 7, 584, 103, -32, 628, 114, -21, 599, 112, -1, 571, 109, 10
527, 186, 0, 522, 266, -9, 547, 332, -16, 566, 385, -22, 567, 429, -25, 637, 326, -12, 619, 323, -12, 600, 306, -13, 585, 293, -16, 661, 289, -12, 641, 286, -3, 622, 275, -4, 607, 263, -11, 669, 248, -9, 652, 252, -4, 635, 245, -1, 618, 235, -3, 668, 210, -8, 660, 218, -4, 643, 213, 3, 627, 205, 8
589, 200, 0, 580, 278, -11, 605, 340, -18, 628, 388, -22, 632, 430, -25, 694, 324, -21, 663, 324, -18, 645, 310, -18, 637, 300, -21, 715, 284, -19, 685, 285, -9, 668, 279, -8, 656, 268, -15, 718, 243, -15, 692, 249, -9, 677, 248, -7, 663, 240, -11, 712, 208, -11, 692, 216, -10, 675, 214, -5, 662, 208, -3
570, 172, 0, 604, 246, -6, 645, 304, -21, 671, 357, -35, 678, 403, -46, 711, 268, -30, 776, 247, -40, 750, 241, -41, 720, 247, -42, 715, 219, -34, 772, 206, -32, 747, 205, -25, 719, 210, -24, 710, 173, -37, 760, 168, -30, 739, 168, -16, 713, 172, -11, 699, 133, -40, 728, 140, -32, 708, 142, -17, 688, 143, -8
590, 151, 0, 626, 219, -8, 670, 284, -26, 694, 341, -44, 703, 390, -57, 713, 249, -51, 797, 226, -67, 773, 220, -66, 743, 226, -62, 712, 199, -56, 794, 181, -60, 769, 179, -47, 738, 185, -42, 709, 150, -59, 788, 139, -58, 765, 140, -37, 734, 144, -27, 704, 106, -63, 764, 107, -57, 743, 110, -38, 719, 114, -27
264, 206, 0, 296, 269, -8, 341, 339, -27, 359, 396, -44, 359, 442, -58, 362, 319, -61, 453, 294, -83, 435, 284, -86, 404, 289, -85, 356, 274, -68, 452, 252, -82, 430, 246, -72, 397, 252, -67, 352, 228, -73, 444, 212, -80, 422, 211, -59, 390, 216, -47, 350, 184, -78, 425, 181, -76, 407, 183, -58, 380, 188, -47
306, 314, 0, 331, 377, -7, 375, 450, -22, 394, 506, -35, 389, 552, -46, 407, 443, -47, 494, 408, -66, 474, 393, -70, 443, 398, -71, 407, 402, -55, 492, 369, -65, 468, 358, -57, 438, 364, -54, 406, 356, -62, 485, 329, -68, 459, 322, -51, 429, 330, -44, 405, 311, -69, 469, 295, -69, 445, 291, -55, 418, 298, -48
304, 218, 0, 354, 295, -2, 404, 374, -15, 428, 439, -30, 431, 498, -41, 387, 399, -41, 487, 365, -71, 464, 333, -78, 436, 338, -83, 369, 361, -57, 482, 311, -83, 448, 291, -78, 416, 301, -77, 358, 315, -74, 464, 268, -94, 430, 254, -80, 404, 263, -73, 355, 270, -92, 443, 235, -102, 418, 225, -94, 392, 232, -91
916, 196, 0, 892, 271, 2, 857, 342, -8, 837, 402, -19, 841, 451, -32, 800, 328, -36, 724, 312, -44, 747, 295, -43, 776, 296, -42, 791, 282, -44, 718, 273, -46, 742, 258, -37, 771, 258, -34, 785, 236, -50, 724, 234, -49, 746, 222, -33, 772, 221, -26, 782, 190, -55, 727, 199, -52, 747, 192, -36, 772, 188, -25
925, 196, 0, 889, 268, 3, 840, 331, -4, 810, 388, -14, 804, 436, -26, 772, 301, -19, 717, 269, -23, 741, 257, -25, 771, 262, -27, 768, 257, -25, 724, 230, -19, 749, 221, -13, 774, 228, -14, 772, 212, -29, 735, 196, -22, 758, 189, -10, 783, 194, -7, 781, 169, -33, 749, 164, -25, 771, 161, -11, 793, 164, -1
890, 173, 0, 875, 243, -2, 842, 309, -11, 820, 363, -21, 813, 407, -33, 739, 291, -7, 747, 273, -14, 773, 259, -27, 791, 255, -37, 722, 250, -11, 741, 234, -6, 765, 225, -11, 784, 223, -19, 721, 207, -15, 743, 200, -10, 764, 195, -9, 782, 194, -13, 728, 165, -19, 746, 166, -15, 768, 164, -9, 782, 164, -4
888, 179, 0, 877, 252, -3, 847, 319, -11, 827, 373, -19, 822, 415, -29, 741, 301, -3, 748, 288, -6, 772, 274, -17, 788, 268, -26, 725, 261, -6, 741, 251, 1, 763, 245, -3, 780, 241, -12, 724, 220, -9, 741, 219, -1, 761, 215, 0, 777, 212, -5, 731, 181, -12, 739, 187, -6, 759, 186, 0, 772, 184, 5
850, 171, 0, 845, 240, -1, 820, 305, -7, 804, 356, -14, 800, 395, -22, 723, 294, -4, 731, 279, -7, 751, 264, -17, 764, 259, -26, 703, 258, -8, 720, 244, -2, 740, 236, -7, 755, 232, -15, 698, 219, -11, 715, 214, -6, 734, 208, -6, 750, 204, -9, 701, 182, -14, 714, 183, -12, 733, 181, -6, 745, 179, -2
851, 184, 0, 843, 252, -3, 820, 313, -14, 804, 366, -27, 801, 410, -41, 727, 306, -11, 713, 289, -20, 733, 273, -32, 755, 267, -40, 709, 267, -15, 712, 252, -13, 734, 241, -18, 756, 237, -25, 704, 225, -18, 714, 220, -15, 733, 212, -14, 754, 209, -16, 705, 185, -22, 716, 185, -20, 738, 182, -14, 754, 181, -9
877, 185, 0, 856, 253, 2, 822, 319, -4, 805, 374, -13, 801, 417, -23, 769, 313, -22, 705, 292, -29, 724, 273, -31, 748, 273, -32, 760, 274, -29, 702, 256, -29, 722, 240, -24, 747, 242, -23, 757, 233, -34, 707, 222, -33, 726, 209, -21, 749, 209, -17, 755, 191, -39, 712, 191, -37, 731, 182, -24, 752, 179, -15
897, 195, 0, 874, 258, 1, 835, 330, -12, 823, 388, -26, 827, 436, -41, 807, 325, -43, 724, 305, -62, 746, 289, -67, 773, 292, -68, 806, 283, -53, 721, 268, -65, 745, 255, -57, 773, 257, -54, 802, 239, -61, 727, 233, -69, 751, 220, -52, 779, 219, -42, 798, 196, -69, 737, 199, -73, 760, 190, -59, 786, 187, -49
933, 255, 0, 900, 319, -2, 856, 389, -20, 850, 446, -38, 858, 495, -57, 830, 367, -55, 743, 340, -75, 767, 328, -78, 795, 333, -79, 833, 321, -65, 744, 296, -79, 772, 292, -70, 804, 298, -68, 837, 275, -73, 754, 261, -84, 783, 257, -69, 814, 261, -61, 841, 233, -80, 775, 230, -88, 799, 229, -77, 826, 232, -70
934, 257, 0, 889, 317, -1, 834, 375, -16, 807, 432, -31, 804, 483, -49, 789, 343, -38, 722, 301, -54, 749, 298, -60, 775, 311, -64, 799, 297, -47, 730, 264, -55, 757, 262, -51, 785, 273, -51, 810, 253, -54, 748, 231, -59, 773, 231, -45, 800, 241, -38, 821, 213, -60, 768, 204, -62, 790, 205, -48, 816, 210, -38
906, 271, 0, 855, 331, 0, 799, 386, -14, 770, 440, -31, 766, 493, -50, 746, 354, -27, 692, 307, -41, 720, 302, -49, 745, 315, -54, 754, 310, -36, 703, 272, -42, 730, 270, -41, 756, 281, -42, 769, 266, -44, 719, 241, -47, 745, 239, -36, 771, 248, -30, 786, 225, -51, 739, 211, -51, 761, 211, -37, 786, 217, -26
825, 240, 0, 792, 307, 2, 751, 370, -4, 731, 425, -15, 730, 473, -28, 683, 353, 0, 637, 322, -8, 654, 301, -19, 679, 297, -27, 675, 311, -7, 631, 279, -5, 647, 261, -10, 670, 259, -16, 676, 267, -12, 639, 243, -9, 655, 231, -5, 677, 232, -5, 682, 224, -19, 654, 208, -13, 671, 202, -2, 692, 204, 5
831, 232, 0, 822, 300, -6, 783, 363, -12, 744, 409, -18, 726, 450, -25, 706, 356, -6, 686, 339, -15, 706, 323, -27, 729, 315, -35, 687, 317, -7, 681, 302, -7, 701, 291, -13, 725, 287, -19, 680, 275, -9, 680, 269, -10, 698, 260, -8, 721, 257, -9, 678, 233, -11, 682, 231, -14, 704, 226, -9, 722, 226, -4
825, 234, 0, 819, 301, -6, 782, 361, -14, 746, 407, -21, 730, 451, -29, 704, 357, -7, 686, 337, -15, 707, 319, -26, 731, 312, -33, 683, 319, -7, 679, 300, -6, 700, 288, -10, 725, 285, -16, 675, 276, -8, 676, 266, -8, 696, 256, -7, 720, 255, -8, 673, 233, -10, 680, 225, -12, 703, 219, -9, 722, 220, -5
790, 213, 0, 768, 279, -2, 728, 342, -11, 702, 394, -22, 696, 441, -35, 643, 323, -9, 634, 289, -20, 658, 274, -34, 682, 272, -44, 629, 283, -15, 633, 250, -15, 659, 241, -22, 682, 243, -30, 629, 239, -19, 636, 216, -18, 660, 212, -17, 682, 217, -19, 633, 195, -24, 641, 182, -25, 668, 182, -18, 688, 186, -12
816, 177, 0, 786, 248, -2, 742, 310, -13, 716, 365, -24, 713, 414, -37, 653, 277, -19, 648, 247, -25, 674, 237, -35, 696, 239, -43, 642, 231, -23, 652, 206, -19, 678, 202, -22, 699, 207, -28, 647, 184, -26, 661, 171, -21, 684, 170, -18, 703, 175, -20, 659, 140, -30, 673, 135, -27, 696, 138, -20, 711, 142, -14
865, 200, 0, 847, 272, -2, 814, 339, -14, 799, 397, -27, 802, 446, -41, 719, 327, -13, 696, 296, -23, 719, 277, -36, 745, 274, -44, 700, 288, -17, 700, 257, -16, 725, 244, -21, 749, 246, -27, 695, 244, -21, 702, 225, -17, 724, 216, -14, 745, 218, -16, 696, 201, -25, 704, 189, -22, 728, 184, -14, 744, 186, -8
919, 198, 0, 896, 272, 4, 862, 343, -4, 847, 404, -14, 848, 451, -27, 786, 330, -13, 731, 310, -19, 754, 293, -25, 784, 290, -28, 772, 290, -21, 727, 271, -17, 750, 258, -16, 779, 258, -19, 766, 246, -26, 729, 236, -20, 752, 225, -11, 778, 225, -8, 766, 202, -31, 735, 202, -26, 757, 195, -12, 780, 194, -3
891, 210, 0, 857, 283, 3, 813, 347, -5, 783, 404, -17, 776, 455, -30, 744, 326, -11, 690, 298, -17, 710, 283, -23, 738, 283, -27, 734, 281, -18, 693, 258, -15, 715, 247, -13, 742, 251, -16, 734, 234, -23, 700, 223, -18, 720, 213, -9, 746, 215, -7, 738, 188, -29, 708, 186, -22, 730, 181, -8, 753, 181, 1
840, 254, 0, 793, 319, 1, 739, 370, -8, 701, 420, -21, 685, 467, -36, 661, 327, -9, 635, 285, -16, 663, 280, -27, 690, 288, -34, 662, 281, -16, 649, 250, -13, 677, 249, -17, 704, 258, -23, 677, 236, -21, 666, 218, -14, 690, 217, -9, 714, 226, -9, 695, 195, -26, 684, 185, -19, 706, 188, -7, 726, 195, 1
