427, 126, 0, 495, 144, -26, 555, 187, -39, 606, 217, -50, 646, 234, -63, 523, 284, -23, 554, 345, -42, 571, 383, -57, 584, 417, -70, 482, 299, -26, 496, 374, -43, 506, 422, -59, 511, 462, -70, 442, 295, -33, 440, 366, -52, 440, 413, -67, 441, 453, -77, 403, 276, -43, 385, 328, -62, 375, 364, -73, 369, 400, -79
546, 166, 0, 613, 179, -26, 676, 212, -41, 731, 233, -57, 778, 242, -73, 652, 315, -23, 689, 372, -45, 711, 408, -64, 729, 439, -77, 615, 333, -28, 636, 408, -47, 652, 454, -62, 664, 492, -74, 576, 333, -36, 581, 405, -55, 588, 451, -68, 596, 490, -77, 537, 318, -46, 527, 374, -65, 522, 411, -73, 522, 447, -78
484, 221, 0, 549, 247, -28, 603, 293, -42, 646, 333, -55, 684, 357, -69, 560, 384, -30, 581, 453, -51, 591, 494, -68, 597, 530, -80, 516, 396, -33, 518, 476, -52, 520, 526, -67, 520, 568, -78, 475, 389, -39, 464, 463, -59, 459, 509, -73, 456, 551, -83, 438, 366, -48, 414, 419, -69, 399, 455, -79, 390, 490, -85
348, 179, 0, 405, 217, -31, 440, 275, -44, 466, 324, -56, 494, 355, -68, 374, 352, -28, 377, 419, -47, 374, 461, -63, 370, 498, -76, 330, 351, -28, 309, 424, -46, 295, 471, -63, 281, 510, -75, 295, 334, -32, 264, 396, -52, 245, 438, -69, 228, 475, -80, 266, 303, -40, 228, 342, -61, 202, 370, -73, 180, 399, -80
380, 89, 0, 444, 113, -20, 502, 163, -27, 543, 202, -34, 578, 226, -42, 464, 251, -6, 486, 309, -20, 498, 345, -35, 509, 378, -46, 427, 261, -10, 438, 331, -23, 446, 375, -38, 452, 412, -49, 392, 257, -18, 394, 322, -32, 400, 365, -45, 407, 403, -54, 356, 241, -28, 351, 292, -43, 350, 327, -51, 353, 362, -56
375, 130, 0, 439, 156, -17, 497, 214, -21, 538, 256, -26, 572, 280, -32, 459, 290, -6, 483, 353, -20, 496, 392, -34, 507, 426, -45, 422, 301, -11, 435, 376, -26, 442, 425, -41, 447, 464, -51, 387, 298, -21, 394, 372, -36, 401, 420, -50, 407, 460, -59, 351, 285, -32, 347, 345, -48, 346, 385, -57, 349, 422, -62
638, 171, 0, 707, 182, -11, 768, 229, -13, 818, 258, -17, 859, 269, -22, 741, 329, 8, 769, 385, -2, 787, 419, -15, 802, 450, -26, 711, 346, 0, 729, 419, -9, 744, 465, -21, 754, 504, -31, 681, 349, -11, 691, 422, -23, 703, 464, -34, 712, 501, -42, 649, 340, -25, 648, 398, -38, 649, 437, -44, 652, 474, -48
324, 194, 0, 399, 217, -23, 463, 266, -32, 514, 303, -40, 558, 318, -49, 426, 359, -12, 460, 421, -27, 479, 460, -43, 493, 493, -55, 385, 376, -16, 404, 455, -29, 416, 503, -44, 424, 543, -55, 344, 376, -23, 355, 453, -39, 364, 499, -53, 373, 538, -62, 299, 361, -34, 288, 419, -50, 284, 458, -59, 282, 494, -64
1081, 110, 0, 1019, 155, -28, 976, 228, -41, 948, 291, -51, 911, 335, -61, 1015, 325, -13, 1000, 406, -33, 993, 455, -51, 993, 500, -66, 1065, 335, -18, 1063, 426, -35, 1066, 484, -54, 1072, 536, -69, 1111, 322, -28, 1131, 405, -51, 1149, 459, -69, 1164, 508, -82, 1154, 292, -40, 1186, 352, -62, 1209, 392, -72, 1230, 431, -79
1069, 128, 0, 1009, 167, -38, 970, 236, -55, 945, 299, -69, 910, 347, -82, 1008, 336, -26, 994, 417, -50, 989, 467, -70, 992, 514, -85, 1058, 346, -27, 1058, 437, -48, 1063, 495, -68, 1071, 549, -84, 1103, 331, -33, 1126, 414, -60, 1146, 468, -79, 1164, 518, -92, 1144, 301, -43, 1180, 360, -68, 1205, 399, -80, 1226, 440, -88
