925, 224, 0, 881, 227, -29, 849, 255, -48, 877, 280, -65, 919, 297, -80, 839, 338, -33, 836, 387, -63, 842, 420, -85, 849, 451, -100, 879, 351, -34, 879, 371, -79, 886, 323, -90, 887, 292, -88, 916, 350, -39, 924, 352, -76, 924, 306, -70, 917, 282, -58, 951, 339, -47, 960, 328, -72, 953, 294, -71, 941, 277, -64
392, 103, 0, 445, 120, -32, 493, 163, -49, 494, 210, -64, 457, 232, -77, 469, 256, -32, 475, 327, -57, 476, 372, -70, 471, 410, -77, 428, 251, -32, 439, 278, -70, 438, 216, -74, 433, 197, -67, 392, 239, -36, 400, 256, -78, 407, 199, -67, 405, 186, -48, 355, 221, -43, 364, 237, -68, 379, 198, -54, 379, 184, -38
459, 143, 0, 520, 141, -13, 588, 163, -28, 619, 199, -46, 582, 211, -64, 582, 271, -16, 620, 297, -36, 643, 319, -48, 663, 344, -58, 546, 294, -26, 581, 258, -56, 559, 209, -61, 541, 208, -60, 510, 294, -37, 543, 251, -69, 525, 207, -61, 507, 206, -51, 475, 283, -50, 508, 244, -69, 501, 209, -62, 487, 206, -53
300, 110, 0, 361, 116, -40, 430, 146, -61, 407, 178, -76, 354, 178, -88, 403, 255, -37, 399, 286, -71, 382, 308, -91, 366, 340, -105, 351, 283, -34, 332, 232, -69, 340, 175, -77, 353, 173, -76, 301, 281, -37, 283, 213, -72, 298, 166, -65, 314, 172, -55, 255, 265, -46, 246, 204, -67, 265, 163, -61, 279, 163, -52
180, 72, 0, 238, 88, -60, 280, 121, -90, 226, 136, -111, 163, 134, -126, 242, 236, -59, 202, 263, -102, 169, 281, -127, 138, 311, -142, 187, 251, -49, 140, 199, -87, 170, 142, -91, 202, 146, -88, 137, 241, -46, 95, 179, -84, 128, 131, -73, 157, 140, -60, 94, 218, -51, 68, 166, -77, 99, 129, -70, 124, 129, -59
350, 65, 0, 420, 66, -34, 506, 91, -57, 492, 124, -76, 431, 123, -94, 483, 228, -35, 489, 251, -69, 485, 275, -90, 483, 310, -107, 420, 267, -40, 410, 193, -78, 409, 132, -90, 414, 135, -92, 360, 264, -48, 352, 171, -83, 361, 121, -76, 371, 135, -67, 303, 243, -61, 301, 161, -84, 315, 117, -76, 324, 124, -66
271, 236, 0, 325, 267, -38, 370, 323, -50, 339, 362, -58, 289, 357, -63, 332, 396, -23, 330, 459, -45, 319, 493, -57, 308, 530, -65, 290, 392, -18, 284, 411, -51, 293, 356, -57, 300, 344, -53, 252, 381, -19, 239, 394, -57, 255, 341, -51, 266, 333, -37, 213, 364, -23, 207, 377, -45, 225, 341, -34, 233, 326, -20
158, 198, 0, 196, 244, -37, 215, 308, -50, 168, 334, -57, 121, 325, -61, 169, 369, -28, 140, 432, -54, 116, 462, -68, 93, 494, -79, 130, 349, -24, 108, 369, -58, 131, 320, -65, 146, 310, -63, 96, 328, -25, 68, 343, -61, 99, 297, -54, 117, 289, -40, 65, 300, -29, 42, 318, -50, 69, 289, -39, 86, 274, -25
611, 137, 0, 684, 157, -22, 747, 207, -40, 767, 261, -59, 734, 274, -79, 706, 330, -25, 736, 386, -51, 754, 427, -68, 770, 465, -81, 659, 345, -33, 703, 316, -71, 695, 262, -81, 677, 245, -81, 617, 335, -43, 666, 291, -78, 657, 246, -72, 642, 236, -62, 579, 311, -55, 626, 273, -77, 629, 235, -71, 621, 223, -61
840, 251, 0, 915, 246, -2, 975, 272, -7, 1013, 308, -20, 997, 336, -33, 954, 365, 21, 999, 412, 3, 1032, 437, -8, 1057, 462, -17, 931, 379, 6, 989, 379, -34, 969, 327, -47, 938, 318, -45, 908, 389, -10, 966, 385, -55, 943, 332, -51, 911, 326, -35, 881, 396, -28, 940, 390, -55, 929, 350, -47, 903, 341, -33
930, 89, 0, 895, 90, -97, 883, 115, -160, 939, 128, -209, 1001, 135, -254, 885, 246, -128, 898, 330, -191, 912, 394, -225, 928, 445, -245, 937, 252, -105, 995, 241, -176, 978, 167, -178, 948, 149, -165, 981, 244, -92, 1039, 234, -160, 1022, 174, -144, 989, 162, -118, 1019, 229, -88, 1073, 236, -135, 1067, 198, -127, 1040, 180, -110
868, 84, 0, 823, 71, -84, 793, 93, -142, 846, 116, -189, 905, 134, -230, 788, 232, -129, 809, 331, -205, 837, 394, -245, 860, 453, -268, 832, 255, -113, 902, 244, -189, 894, 156, -186, 858, 148, -173, 872, 263, -106, 943, 250, -180, 933, 175, -159, 895, 167, -131, 912, 260, -107, 970, 260, -160, 967, 206, -150, 937, 185, -131
835, 112, 0, 793, 86, -107, 768, 101, -176, 822, 130, -229, 878, 154, -276, 744, 237, -160, 759, 335, -249, 779, 401, -297, 794, 464, -323, 788, 266, -132, 860, 257, -215, 859, 173, -212, 817, 169, -196, 827, 279, -114, 899, 269, -197, 897, 196, -174, 858, 186, -143, 863, 282, -106, 922, 289, -167, 929, 238, -157, 904, 213, -137
816, 95, 0, 753, 99, -56, 691, 134, -100, 679, 169, -142, 737, 176, -182, 709, 271, -67, 685, 363, -119, 673, 416, -149, 667, 469, -171, 762, 276, -65, 742, 282, -135, 750, 207, -144, 760, 181, -137, 814, 268, -71, 803, 277, -135, 800, 210, -119, 799, 188, -93, 865, 252, -82, 860, 288, -122, 845, 236, -108, 837, 204, -89
742, 139, 0, 679, 145, -35, 616, 179, -66, 597, 210, -97, 645, 216, -129, 636, 300, -46, 610, 372, -88, 591, 417, -114, 578, 461, -134, 684, 313, -51, 648, 298, -106, 653, 230, -113, 669, 213, -107, 732, 307, -61, 702, 291, -109, 698, 232, -93, 708, 221, -71, 776, 291, -75, 755, 300, -103, 740, 255, -89, 743, 236, -71
736, 176, 0, 670, 182, -75, 620, 201, -138, 619, 211, -198, 669, 213, -256, 636, 335, -82, 622, 382, -154, 610, 426, -192, 609, 472, -214, 689, 350, -75, 672, 315, -147, 669, 243, -142, 673, 251, -123, 738, 341, -81, 729, 296, -142, 717, 241, -118, 714, 251, -88, 779, 323, -97, 778, 288, -131, 761, 248, -122, 758, 248, -107
744, 221, 0, 685, 206, -89, 642, 222, -161, 650, 233, -227, 690, 240, -290, 657, 342, -127, 650, 388, -220, 645, 427, -273, 651, 473, -304, 710, 358, -117, 714, 322, -214, 707, 258, -219, 704, 267, -205, 761, 350, -122, 764, 301, -205, 748, 249, -186, 736, 263, -159, 803, 337, -137, 810, 294, -192, 791, 256, -189, 782, 262, -178
753, 206, 0, 692, 216, -57, 644, 255, -95, 657, 289, -130, 698, 318, -162, 660, 383, -53, 653, 470, -99, 650, 531, -127, 649, 581, -144, 709, 381, -48, 707, 404, -115, 708, 326, -124, 705, 298, -114, 756, 379, -53, 755, 399, -113, 753, 333, -101, 746, 316, -77, 800, 375, -63, 799, 407, -100, 793, 356, -88, 786, 336, -70
767, 185, 0, 698, 193, -37, 650, 216, -74, 667, 226, -111, 721, 230, -148, 658, 343, -62, 656, 410, -107, 650, 464, -137, 652, 510, -161, 714, 375, -64, 712, 307, -108, 705, 245, -110, 706, 239, -106, 766, 368, -70, 761, 285, -103, 744, 242, -86, 739, 242, -70, 809, 343, -83, 801, 267, -108, 782, 232, -100, 773, 230, -90
772, 238, 0, 730, 235, -35, 689, 233, -73, 701, 210, -108, 738, 196, -142, 691, 323, -92, 685, 364, -152, 680, 408, -197, 681, 449, -227, 744, 352, -91, 744, 244, -138, 729, 211, -134, 719, 226, -127, 797, 338, -93, 794, 229, -127, 766, 217, -93, 752, 230, -66, 838, 312, -101, 831, 228, -142, 809, 214, -132, 799, 224, -114
409, 184, 0, 466, 197, -58, 514, 233, -93, 509, 276, -122, 466, 300, -149, 506, 344, -48, 516, 406, -83, 520, 453, -98, 520, 491, -107, 458, 344, -41, 459, 383, -90, 451, 316, -96, 452, 293, -85, 416, 338, -40, 411, 371, -93, 412, 307, -81, 414, 286, -58, 374, 329, -45, 371, 358, -79, 380, 313, -68, 384, 291, -51
441, 239, 0, 488, 245, -21, 541, 248, -50, 547, 241, -78, 519, 231, -108, 536, 338, -67, 553, 387, -113, 562, 425, -142, 569, 462, -161, 485, 368, -75, 490, 300, -118, 480, 246, -118, 474, 246, -114, 436, 361, -85, 446, 274, -122, 446, 240, -103, 443, 254, -86, 392, 338, -98, 400, 272, -124, 410, 243, -112, 413, 249, -97
443, 271, 0, 495, 274, -15, 546, 272, -37, 559, 254, -60, 532, 241, -83, 544, 350, -52, 558, 357, -93, 569, 379, -118, 582, 403, -135, 496, 381, -62, 500, 268, -98, 489, 241, -98, 485, 261, -94, 446, 371, -74, 455, 246, -106, 451, 238, -88, 450, 268, -71, 401, 345, -90, 407, 258, -120, 412, 246, -114, 414, 262, -101
439, 226, 0, 491, 227, -49, 552, 239, -85, 557, 273, -117, 515, 293, -147, 545, 370, -60, 551, 440, -100, 554, 494, -120, 553, 543, -133, 497, 384, -55, 494, 376, -101, 487, 308, -100, 490, 299, -90, 451, 380, -55, 443, 357, -100, 448, 302, -81, 456, 296, -59, 405, 369, -61, 400, 343, -88, 413, 300, -74, 423, 292, -57
422, 223, 0, 487, 233, -58, 542, 270, -88, 537, 314, -111, 486, 333, -129, 524, 391, -49, 533, 463, -87, 533, 513, -104, 532, 556, -113, 474, 384, -41, 483, 412, -91, 474, 347, -96, 475, 337, -86, 430, 379, -40, 432, 400, -91, 433, 340, -80, 438, 333, -59, 388, 371, -44, 393, 387, -73, 402, 344, -60, 405, 330, -43
444, 229, 0, 506, 251, -29, 559, 302, -43, 552, 356, -56, 506, 369, -69, 533, 399, -7, 537, 469, -25, 534, 514, -37, 530, 551, -46, 492, 399, -7, 500, 445, -44, 497, 389, -54, 493, 357, -51, 454, 392, -11, 456, 433, -49, 460, 380, -43, 459, 349, -27, 414, 379, -18, 420, 418, -41, 429, 382, -32, 431, 355, -18
455, 249, 0, 514, 268, -20, 561, 318, -30, 557, 367, -41, 512, 367, -52, 527, 396, -9, 531, 458, -26, 533, 498, -37, 528, 532, -46, 490, 392, -13, 504, 428, -47, 504, 374, -57, 495, 351, -54, 457, 384, -19, 463, 419, -53, 470, 369, -45, 463, 346, -30, 421, 372, -26, 432, 405, -46, 442, 371, -35, 439, 351, -21
456, 246, 0, 502, 257, -24, 550, 271, -46, 557, 279, -68, 531, 280, -90, 533, 361, -40, 541, 391, -73, 543, 419, -93, 543, 449, -107, 486, 382, -44, 493, 327, -77, 489, 282, -81, 484, 286, -78, 441, 373, -51, 449, 301, -84, 453, 271, -75, 453, 285, -63, 400, 351, -60, 406, 294, -84, 420, 267, -77, 427, 272, -66
559, 223, 0, 618, 226, -35, 659, 228, -77, 680, 239, -118, 675, 246, -159, 667, 329, -76, 692, 358, -133, 716, 390, -165, 733, 417, -181, 625, 355, -79, 645, 298, -130, 625, 250, -122, 611, 252, -106, 582, 350, -88, 597, 271, -136, 589, 244, -116, 583, 261, -92, 541, 331, -101, 551, 268, -132, 553, 245, -121, 549, 253, -104
632, 213, 0, 700, 206, -17, 747, 210, -48, 778, 213, -83, 792, 218, -118, 769, 318, -46, 814, 328, -96, 854, 344, -125, 887, 358, -142, 734, 345, -59, 762, 252, -105, 731, 212, -105, 713, 224, -99, 690, 339, -74, 710, 235, -120, 690, 210, -107, 681, 229, -91, 646, 318, -92, 658, 236, -121, 651, 212, -111, 644, 224, -99
